Lam	Lam
investeringsporteføljen	investeringsporteføljen
og	og
eies	eie
av	av
Finansdepartementet	Finansdepartementet
.	$.

Kravene	Kravene
til	til
avkastning	avkastning
må	måtte
tilpasses	tilpasse
en	en
klar	klar
målsetting	målsetting
om	om
å	å
øke	øke
investeringene	investering
i	i
MUL	MUL
og	og
lavinntektsland	lavinntektsland
,	$,
da	da
slike	slik
investeringer	investering
kan	kunne
ha	ha
en	en
høy	høy
risikoprofil	risikoprofil
.	$.

Norge	Norge
bidrar	bidra
allerede	allerede
relativt	relativ
mye	mye
til	til
fattigdomsreduksjon	fattigdomsreduksjon
i	i
utviklingsland	utviklingsland
.	$.

Gjennom	gjennom
å	å
sette	sette
av	av
mer	mye
av	av
vårt	vår
oljeoverskudd	oljeoverskudd
til	til
investeringer	investering
i	i
fattige	fattig
land	land
kan	kunne
vi	vi
gjøre	gjøre
enda	enda
mer	mye
.	$.

-	$-
Bryne	Bryne
er	være
et	en
søppellag	søppellag
|	$|

Lettet	Lettet
Teigen	Teigen
|	$|

Forsvarsfeil	Forsvarsfeil
|	$|

Start	Start
-	$-
Bryne	Bryne
1	1
-	$-
2	2
:	$:

Drittslenging	Drittslenging
på	på
Sør	Sør
Arena	Arena
etter	etter
kampslutt	kampslutt
.	$.

Pottesur	Pottesur
:	$:

-	$-
Bryne	Bryne
er	være
rett	rett
og	og
slett	slett
et	en
søppellag	søppellag
som	som
vi	vi
ikke	ikke
skal	skulle
tape	tape
mot	mot
,	$,
sier	si
Arne	Arne
Sandstø	Sandstø
etter	etter
1-2-tapet	1-2-tapet
for	for
Bryne	Bryne
.	$.

Kristiansand	Kristiansand
:	$:

-	$-
Bryne	Bryne
er	være
rett	rett
og	og
slett	slett
et	en
søppellag	søppellag
som	som
vi	vi
ikke	ikke
skal	skulle
tape	tape
mot	mot
,	$,
sier	si
en	en
sur	sur
og	og
irritert	irritere
Start-trener	Start-trener
Arne	Arne
Sandstø	Sandstø
til	til
fvn.no	fvn.no
etter	etter
å	å
ha	ha
tapt	tape
mot	mot
jærbuene	jærbuene
.	$.

-	$-
Sier	si
han	han
det	det
ja	ja
.	$.

Da	da
syntes	synes
jeg	jeg
Sandstø	Sandstø
er	være
en	en
søppeltrener	søppeltrener
,	$,
kontrer	kontrer
Bryne-spiller	Bryne-spiller
Espen	Espen
Ertzeid	Ertzeid
når	når
han	han
får	få
høre	høre
hva	hva
Start-treneren	Start-treneren
har	ha
sagt	si
.	$.

Bryne-trener	Bryne-trener
Rolf	Rolf
Teigen	Teigen
nekter	nekte
å	å
kommentere	kommentere
hjemmestrenerens	hjemmestrenerens
uttalelse	uttalelse
.	$.

-	$-
Ingen	ingen
kommentar	kommentar
,	$,
sier	si
kristiansanderen	kristiansanderen
som	som
kom	komme
"	$"
hjem	hjem
"	$"
og	og
gjorde	gjøre
det	det
han	han
sa	si
før	før
kampen	kamp
.	$.

Ta	ta
tre	tre
poeng	poeng
på	på
Sør	Sør
Arena	Arena
.	$.

-	$-
Dette	dette
fortjente	fortjene
vi	vi
.	$.

Vi	vi
har	ha
hatt	ha
mye	mye
marginer	marginer
mot	mot
oss	vi
i	i
år	år
,	$,
sier	si
Teigen	Teigen
.	$.

Web-tv	Web-tv
:	$:

Hør	Hør
Sandstøs	Sandstøs
tirade	tirade
her	her
|	$|

-	$-
Vanvittig	Vanvittig
deilig	deilig
å	å
slå	slå
Start	Start
|	$|

-	$-
Slår	Slår
Bryne	Bryne
ti	ti
av	av
ti	ti
ganger	gang
|	$|

Det	det
hadde	ha
de	de
definitivt	definitiv
ikke	ikke
på	på
Sør	Sør
Arena	Arena
lørdag	lørdag
ettermiddag	ettermiddag
.	$.

Etter	etter
at	at
Bryne	Bryne
hadde	ha
gått	gå
opp	opp
til	til
2	2
-	$-
1	1
ved	ved
Christian	Christian
Gauseth	Gauseth
,	$,
skapte	skape
Start	Start
mange	mange
store	stor
sjanser	sjanse
som	som
burde	burde
gitt	gi
uttelling	uttelling
.	$.

Spesielt	spesiell
Bernt	Bernt
Hulsker	Hulsker
,	$,
som	som
hadde	ha
stanget	stanget
inn	inn
Start-ledelse	Start-ledelse
i	i
første	første
omgang	omgang
,	$,
skulle	skulle
scoret	score
.	$.

-	$-
Det	det
var	være
dårlig	dårlig
av	av
meg	jeg
.	$.

Jeg	jeg
skulle	skulle
puttet	putte
flere	mange
,	$,
sier	si
spissen	spiss
som	som
var	være
alene	alene
med	med
keeper	keeper
to	to
ganger	gang
.	$.

At	at
Start	Start
ikke	ikke
satte	sette
sjansene	sjanse
irriterte	irritere
Arne	Arne
Sandstø	Sandstø
etter	etter
kampslutt	kampslutt
.	$.

-	$-
Det	det
er	være
forferdelig	forferdelig
dårlig	dårlig
at	at
vi	vi
ikke	ikke
scorer	score
når	når
vi	vi
får	få
slike	slik
store	stor
sjanser	sjanse
.	$.

Da	da
er	være
det	det
nesten	nesten
fortjent	fortjent
at	at
Bryne	Bryne
vinner	vinne
,	$,
sier	si
Sandstø	Sandstø
,	$,
som	som
ikke	ikke
var	være
særlig	særlig
blidere	blidere
på	på
baklengsmålet	baklengsmålet
som	som
sikret	sikre
Bryne	Bryne
seieren	seier
.	$.

-	$-
Det	det
er	være
en	en
barnefeil	barnefeil
,	$,
og	og
rett	rett
og	og
slett	slett
for	for
dårlig	dårlig
.	$.

Bryne-spilleren	Bryne-spilleren
er	være
jo	jo
på	på
vei	vei
bort	bort
fra	fra
målet	mål
,	$,
sier	si
Sandstø	Sandstø
,	$,
som	som
bekrefter	bekrefte
at	at
han	han
sikter	sikte
til	til
Jesper	Jesper
Mathisen	Mathisen
som	som
var	være
involvert	involvere
i	i
duellen	duell
i	i
forkant	forkant
av	av
målet	mål
.	$.

Gauseth	Gauseth
slo	slå
tunnell	tunnell
på	på
midstopperen	midstopperen
før	før
han	han
satte	sette
den	den
i	i
nettaket	nettak
.	$.

Mathisen	Mathisen
mener	mene
Gauseth	Gauseth
hadde	ha
flaks	flaks
som	som
kom	komme
til	til
målet	mål
,	$,
og	og
er	være
ikke	ikke
enig	enig
med	med
treneren	trener
sin	sin
.	$.

-	$-
Ballen	Ballen
går	gå
mellom	mellom
beina	bein
på	på
meg	jeg
,	$,
og	og
han	han
er	være
heldig	heldig
.	$.

Jeg	jeg
føler	føle
at	at
det	det
også	også
ble	bli
gjort	gjøre
noen	noen
feil	feil
i	i
forkant	forkant
av	av
den	den
situasjonen	situasjon
,	$,
sier	si
21-åringen	21-åring
.	$.

Mange	mange
alvorlig	alvorlig
syke	syk
av	av
sopp	sopp
i	i
høst	høst
|	$|

Mange	mange
er	være
blitt	bli
forgiftet	forgiftet
og	og
alvorlig	alvorlig
syke	syk
av	av
sopp	sopp
i	i
høst	høst
.	$.

Helsedirektoratet	Helsedirektoratet
mener	mene
kunnskapsnivået	kunnskapsnivået
om	om
skogens	skogens
delikatesse	delikatesse
er	være
for	for
dårlig	dårlig
.	$.

Dinmat	Dinmat
:	$:

Lær	lære
deg	du
soppens	soppens
ABC	ABC
|	$|

Bare	bare
den	den
siste	sist
måneden	måned
har	ha
Giftinformasjonen	Giftinformasjonen
mottatt	motta
340	340
henvendelser	henvendelse
som	som
gjelder	gjelde
sopp	sopp
,	$,
melder	melde
NRK	NRK
.	$.

I	i
hele	hel
fjor	fjor
kom	komme
det	det
450	450
henvendelser	henvendelse
fra	fra
usikre	usikker
sopplukkere	sopplukkere
.	$.

-	$-
Mange	mange
sopplukkere	sopplukkere
har	ha
for	for
dårlige	dårlig
kunnskaper	kunnskap
,	$,
sier	si
rådgiver	rådgiver
Lise	Lise
Ringstad	Ringstad
i	i
Helsedirektoratet	Helsedirektoratet
.	$.

For	for
skogen	skog
bugner	bugner
av	av
spiselig	spiselig
,	$,
men	men
også	også
mye	mye
helt	hel
uspiselig	uspiselig
og	og
farlig	farlig
sopp	sopp
.	$.

Er	være
du	du
ikke	ikke
100	100
prosent	prosent
sikker	sikker
på	på
at	at
soppen	soppen
er	være
spiselig	spiselig
,	$,
skal	skulle
du	du
holde	holde
deg	du
unna	unna
,	$,
er	være
det	det
klare	klar
rådet	råd
.	$.

-	$-
I	i
verste	vond
fall	fall
kan	kunne
det	det
være	være
dødelig	dødelig
hvis	hvis
du	du
spiser	spise
feil	feil
sopp	sopp
,	$,
advarer	advare
Ringstad	Ringstad
.	$.

Hun	hun
forteller	fortelle
at	at
det	det
allerede	allerede
har	ha
vært	være
flere	mange
tilfeller	tilfelle
i	i
år	år
med	med
svært	svær
alvorlige	alvorlig
forgiftninger	forgiftninger
,	$,
med	med
skader	skade
på	på
lever	lever
og	og
lange	lang
sykehusopphold	sykehusopphold
.	$.

Ber	be
Yunus	Yunus
forklare	forklare
seg	seg
|	$|

Krever	kreve
svar	svar
.	$.

Mareritt	Mareritt
.	$.

Vilje	Vilje
.	$.

Etter	etter
massiv	massiv
kritikk	kritikk
mot	mot
Telenor	Telenor
,	$,
blir	bli
nå	nå
fredsprisvinner	fredsprisvinner
Yunus	Yunus
og	og
Grameen	Grameen
Telecom	Telecom
bedt	be
å	å
redegjøre	redegjøre
for	for
egen	egen
praksis	praksis
.	$.

-	$-
Vi	vi
har	ha
hatt	ha
en	en
god	god
dialog	dialog
med	med
Telenor	Telenor
.	$.

Vi	vi
mener	mene
det	det
er	være
en	en
reell	reell
vilje	vilje
til	til
å	å
rette	rette
opp	opp
det	det
som	som
har	ha
vært	være
feil	feil
med	med
arbeidsmiljøet	arbeidsmiljø
i	i
Bangladesh	Bangladesh
.	$.

Nå	nå
vil	ville
vi	vi
gjerne	gjerne
ha	ha
svar	svar
på	på
hvordan	hvordan
Grameen	Grameen
Telecom	Telecom
utøver	utøve
sitt	sin
eierskap	eierskap
.	$.

Dette	dette
er	være
slik	slik
vi	vi
jobber	jobbe
med	med
samfunnsansvar	samfunnsansvar
.	$.

Hvis	hvis
det	det
er	være
åpenbare	åpenbar
brudd	brudd
på	på
bestemmelser	bestemmelse
,	$,
kan	kunne
vi	vi
i	i
ytterste	ytre
instans	instans
si	si
opp	opp
lånene	lån
,	$,
sier	si
direktør	direktør
Kjell	Kjell
Roland	Roland
i	i
Norfund	Norfund
.	$.

-	$-
Men	men
om	om
også	også
Grameen	Grameen
Telecom	Telecom
har	ha
sviktet	svikte
som	som
eier	eier
,	$,
er	være
vel	vel
ikke	ikke
det	det
noe	noe
de	de
vil	ville
beskrive	beskrive
i	i
et	en
svarbrev	svarbrev
til	til
dere	dere
?	$?

-	$-
Kanskje	kanskje
ikke	ikke
,	$,
men	men
her	her
er	være
formålet	formål
å	å
se	se
om	om
det	det
er	være
systematikk	systematikk
omkring	omkring
dette	dette
,	$,
vi	vi
må	måtte
forsikre	forsikre
oss	vi
om	om
at	at
vi	vi
er	være
enige	enig
i	i
standarder	standard
og	og
policy	policy
på	på
helse	helse
,	$,
miljø	miljø
og	og
sikkerhet	sikkerhet
.	$.

Og	og
det	det
er	være
ingen	ingen
grunn	grunn
til	til
å	å
stille	stille
andre	annen
krav	krav
til	til
Grameen	Grameen
Telecom	Telecom
enn	enn
til	til
Telenor	Telenor
som	som
eiere	eier
.	$.

For	for
Telenor	Telenor
er	være
samarbeidet	samarbeid
med	med
Yunus	Yunus
og	og
Grameen	Grameen
blitt	bli
et	en
lite	lite
mareritt	mareritt
.	$.

Noe	noen
av	av
det	det
siste	sist
er	være
at	at
fredsprisvinneren	fredsprisvinneren
beskylder	beskylde
Telenor	Telenor
for	for
korrupsjon	korrupsjon
,	$,
og	og
vil	ville
ha	ha
Telenor	Telenor
til	til
å	å
betale	betale
en	en
bot	bot
på	på
300	300
millioner	million
kroner	krone
som	som
Grameenphone	Grameenphone
er	være
ilagt	ilegge
i	i
Bangladesh	Bangladesh
for	for
ulovlig	ulovlig
ruting	ruting
av	av
teletrafikk	teletrafikk
.	$.

Roland	Roland
går	gå
nå	nå
ut	ut
med	med
en	en
klar	klar
advarsel	advarsel
mot	mot
å	å
kritisere	kritisere
investorer	investor
i	i
u-land	u-land
hardere	hard
enn	enn
det	det
er	være
grunnlag	grunnlag
for	for
.	$.

Det	det
er	være
vanskelig	vanskelig
nok	nok
fra	fra
før	før
å	å
overbevise	overbevise
investorer	investor
til	til
å	å
ta	ta
høy	høy
politisk	politisk
og	og
økonomisk	økonomisk
risiko	risiko
i	i
u-land	u-land
.	$.

Dersom	dersom
omdømmerisikoen	omdømmerisikoen
i	i
tillegg	tillegg
anses	anse
å	å
være	være
for	for
stor	stor
,	$,
vil	ville
de	de
holde	holde
seg	seg
unna	unna
og	og
det	det
vil	ville
ramme	ramme
de	de
fattige	fattig
hardest	hard
:	$:

-	$-
Vi	vi
investerer	investere
i	i
land	land
som	som
er	være
veldig	veldig
forskjellig	forskjellig
fra	fra
Norge	Norge
.	$.

Vi	vi
vil	ville
bidra	bidra
til	til
utvikling	utvikling
,	$,
og	og
aksepterer	akseptere
at	at
norske	norsk
standarder	standard
ikke	ikke
oppnås	oppnå
fra	fra
dag	dag
én	én
.	$.

Denne	denne
debatten	debatt
er	være
blitt	bli
veldig	veldig
norsk	norsk
,	$,
sier	si
Roland	Roland
.	$.

-	$-
Vi	vi
investerer	investere
for	for
eksempel	eksempel
mye	mye
i	i
mikrofinansinstitusjoner	mikrofinansinstitusjoner
.	$.

Fattige	fattig
mennesker	menneske
som	som
låner	låne
penger	penge
fra	fra
mikrofinansinstitusjoner	mikrofinansinstitusjoner
følger	følge
ikke	ikke
nødvendigvis	nødvendigvis
internasjonale	internasjonal
standarder	standard
.	$.

I	i
små	liten
familiebedrifter	familiebedrifter
er	være
det	det
vanskelig	vanskelig
å	å
garantere	garantere
seg	seg
mot	mot
for	for
eksempel	eksempel
barnearbeid	barnearbeid
.	$.

Hvis	hvis
norske	norsk
bedrifter	bedrift
og	og
investorer	investor
bare	bare
ser	se
ulemper	ulempe
ved	ved
å	å
engasjere	engasjere
seg	seg
i	i
u-land	u-land
,	$,
vil	ville
det	det
virke	virke
avskrekkende	avskrekkende
,	$,
mener	mene
han	han
.	$.

Han	han
sier	si
at	at
han	han
kjenner	kjenne
norske	norsk
investorer	investor
som	som
skjuler	skjule
sine	sin
engasjementer	engasjementer
i	i
utviklingsland	utviklingsland
fordi	fordi
omdømmerisikoen	omdømmerisikoen
er	være
så	så
stor	stor
.	$.

-	$-
Proporsjonene	Proporsjonene
må	måtte
være	være
til	til
stede	stede
.	$.

Og	og
når	når
Telenor	Telenor
går	gå
inn	inn
i	i
et	en
land	land
som	som
Bangladesh	Bangladesh
med	med
i	i
utgangspunktet	utgangspunkt
små	liten
utsikter	utsikt
til	til
fortjeneste	fortjeneste
og	og
veldig	veldig
høy	høy
risiko	risiko
fordi	fordi
det	det
er	være
riktig	riktig
å	å
gjøre	gjøre
det	det
for	for
landet	land
,	$,
og	og
dette	dette
så	så
blir	bli
en	en
kjempesuksess	kjempesuksess
,	$,
er	være
det	det
en	en
kjempesuksess	kjempesuksess
som	som
i	i
første	første
rekke	rekke
bør	burde
motivere	motivere
flere	mange
norske	norsk
bedrifter	bedrift
til	til
å	å
investere	investere
i	i
u-land	u-land
,	$,
mener	mene
Roland	Roland
.	$.

Nye	ny
dieselbiler	dieselbiler
best	god
for	for
miljøet	miljø
|	$|

Opptatt	Opptatt
av	av
økonomi	økonomi
.	$.

Ikke	ikke
bare	bare
bra	bra
.	$.

Anbefaler	anbefale
diesel	diesel
.	$.

Nye	ny
dieselbiler	dieselbiler
gir	gi
lavere	lav
miljø-	miljø-
og	og
helseulemper	helseulemper
enn	enn
bensinbiler	bensinbiler
.	$.

70	70
prosent	prosent
av	av
alle	all
nye	ny
biler	bil
i	i
Norge	Norge
selges	selge
med	med
dieselmotor	dieselmotor
.	$.

Det	det
er	være
mye	mye
i	i
forhold	forhold
til	til
resten	rest
av	av
Europa	Europa
der	der
halvparten	halvpart
av	av
alle	all
nye	ny
biler	bil
som	som
selges	selge
er	være
dieseldrevet	dieseldrevet
.	$.

Foto	foto
:	$:
Aftenposten	Aftenposten
|	$|

Egil	Egil
Stenshagen	Stenshagen
,	$,
daglig	daglig
leder	leder
i	i
Stenshagen	Stenshagen
Bil	Bil
,	$,
og	og
salgssjef	salgssjef
Tommy	Tommy
Harland	Harland
sier	si
kundene	kunde
er	være
lite	lite
opptatt	opptatt
av	av
miljøet	miljø
når	når
de	de
skal	skulle
kjøpe	kjøpe
ny	ny
bil	bil
.	$.

Når	når
de	de
kommer	komme
til	til
butikken	butikk
er	være
det	det
lommeboken	lommeboken
de	de
er	være
bekymret	bekymre
for	for
.	$.

-	$-
Miljøhensyn	Miljøhensyn
er	være
et	en
tema	tema
som	som
kommer	komme
langt	lang
ut	ut
i	i
samtalen	samtale
,	$,
dersom	dersom
det	det
dukker	dukke
opp	opp
.	$.

Da	da
spør	spørre
kunden	kunden
om	om
bilens	bilens
CO2-utslipp	CO2-utslipp
eller	eller
drivstoff-forbruk	drivstoff-forbruk
,	$,
sier	si
Tommy	Tommy
Harland	Harland
.	$.

De	de
fleste	mange
kundene	kunde
har	ha
bestemt	bestemme
seg	seg
for	for
hva	hva
de	de
vil	ville
ha	ha
før	før
de	de
kommer	komme
til	til
butikken	butikk
.	$.

70	70
prosent	prosent
av	av
bilene	bil
som	som
selges	selge
hos	hos
Stenshagen	Stenshagen
,	$,
har	ha
dieselmotor	dieselmotor
.	$.

Hans	Hans
Aasen	Aasen
i	i
SFT	SFT
understreker	understreke
at	at
selv	selv
om	om
nye	ny
dieselbilene	dieselbilene
ikke	ikke
er	være
så	så
store	stor
miljøsyndere	miljøsyndere
som	som
bensinbiler	bensinbiler
,	$,
er	være
de	de
ikke	ikke
friskmeldt	friskmeldt
.	$.

Spesielt	spesiell
i	i
de	de
store	stor
byene	by
er	være
utslipp	utslipp
av	av
partikler	partikler
og	og
NO2	NO2
et	en
problem	problem
.	$.

-	$-
Det	det
er	være
alvorlige	alvorlig
problemstillinger	problemstilling
knyttet	knytte
til	til
luftforurensning	luftforurensning
som	som
følge	følge
av	av
bileksos	bileksos
,	$,
sier	si
Aasen	Aasen
,	$,
og	og
nevner	nevne
luftveisproblemer	luftveisproblemer
og	og
hjerte-	hjerte-
og	og
karsykdommer	karsykdommer
.	$.

-	$-
Mange	mange
har	ha
investert	investere
i	i
dieselbiler	dieselbiler
de	de
siste	sist
årene	år
.	$.

Vil	ville
også	også
disse	disse
bilene	bil
være	være
mer	mye
gunstige	gunstig
for	for
miljø	miljø
og	og
helse	helse
sammenlignet	sammenligne
med	med
bensinbiler	bensinbiler
?	$?

-	$-
Eldre	Eldre
dieselbiler	dieselbiler
bidrar	bidra
til	til
mer	mye
lokal	lokal
forurensning	forurensning
enn	enn
nye	ny
,	$,
men	men
vi	vi
har	ha
ikke	ikke
gjort	gjøre
noen	noen
vurdering	vurdering
av	av
de	de
eldre	gammel
bilene	bil
nå	nå
,	$,
sier	si
Aasen	Aasen
.	$.

Han	han
legger	legge
til	til
at	at
når	når
det	det
gjelder	gjelde
dieselbiler	dieselbiler
,	$,
er	være
utslippskravene	utslippskravene
blitt	bli
strengere	streng
.	$.

EU-kravene	EU-kravene
til	til
dieselbiler	dieselbiler
som	som
kommer	komme
i	i
2009	2009
,	$,
er	være
fem	fem
ganger	gang
strengere	streng
for	for
partikler	partikler
enn	enn
kravene	krav
som	som
har	ha
vært	være
gjeldende	gjeldende
siden	siden
2005	2005
.	$.

Dersom	dersom
selgerne	selgerne
hos	hos
Stenshagen	Stenshagen
skal	skulle
anbefale	anbefale
bilkjøp	bilkjøp
til	til
kundene	kunde
,	$,
er	være
valget	valg
enkelt	enkel
.	$.

-	$-
Mindre	liten
CO2-utslipp	CO2-utslipp
og	og
Regjeringens	Regjeringen
omlegging	omlegging
av	av
avgiftssystemet	avgiftssystem
,	$,
favoriserer	favorisere
dieselbilene	dieselbilene
,	$,
sier	si
daglig	daglig
leder	leder
Egil	Egil
Stenshagen	Stenshagen
.	$.

Slakter	slakte
kunsgresset	kunsgresset
|	$|

Jevn	Jevn
åpning	åpning
|	$|

Dramatikk	Dramatikk
på	på
overtid	overtid
|	$|

RBKs	RBKs
omgang	omgang
|	$|

Konan-show	Konan-show
|	$|

Fire	fire
poeng	poeng
bak	bak
sølvet	sølvet
|	$|

AaFK	AaFK
-	$-
RBK	RBK
1	1
-	$-
2	2
:	$:

Erik	Erik
Hamrén	Hamrén
mener	mene
det	det
er	være
en	en
parodi	parodi
å	å
spille	spille
på	på
kunstgresset	kunstgresset
på	på
Color	Color
Line	Line
stadion	stadion
.	$.

-	$-
Det	det
er	være
en	en
Disney-film	Disney-film
som	som
heter	hete
Bambi	Bambi
,	$,
og	og
det	det
her	her
ble	bli
som	som
Bambi	Bambi
på	på
isen	is
,	$,
sier	si
Hamrén	Hamrén
etter	etter
at	at
han	han
hadde	ha
sett	se
sitt	sin
lag	lag
vinne	vinne
2	2
-	$-
1	1
.	$.

Han	han
var	være
glad	glad
for	for
seieren	seier
,	$,
men	men
likevel	likevel
lot	late
han	han
frustrasjonen	frustrasjon
gå	gå
utover	utover
underlaget	underlag
.	$.

-	$-
Det	det
går	gå
ikke	ikke
an	an
å	å
spille	spille
fotball	fotball
på	på
et	en
slikt	slik
kunstgressunderlag	kunstgressunderlag
.	$.

Bommer	Bommer
du	du
på	på
ballen	ball
med	med
én	én
millimeter	millimeter
er	være
pasningen	pasningen
helt	hel
håpløs	håpløs
.	$.

Og	og
langballer	langballer
,	$,
som	som
er	være
en	en
vesentlig	vesentlig
del	del
av	av
fotball	fotball
,	$,
er	være
umulig	umulig
å	å
slå	slå
her	her
.	$.

Ballen	Ballen
stusser	stusse
jo	jo
bort	bort
,	$,
freser	frese
Hamrén	Hamrén
.	$.

Han	han
tok	ta
sin	sin
første	første
seier	seier
på	på
kunstgress	kunstgress
i	i
år	år
,	$,
men	men
gir	gi
minsukarakter	minsukarakter
til	til
denne	denne
og	og
Alfheims	Alfheims
matte	matte
.	$.

Kun	kun
Aspmyra	Aspmyra
er	være
et	en
kunstgress	kunstgress
han	han
kan	kunne
leve	leve
med	med
.	$.

-	$-
Det	det
er	være
et	en
underlag	underlag
som	som
er	være
helt	hel
annerledes	annerledes
.	$.

Her	her
har	ha
dem	de
en	en
flott	flott
stadion	stadion
,	$,
flotte	flott
supportere	supporter
og	og
alt	alt
.	$.

Men	men
underlaget	underlag
ødelegger	ødelegge
alt	alt
.	$.

Det	det
er	være
en	en
skandale	skandale
at	at
man	man
spiller	spille
toppfotball	toppfotball
på	på
en	en
slik	slik
bane	bane
,	$,
sier	si
han	han
.	$.

Han	han
er	være
stolt	stolt
over	over
at	at
spillerne	spiller
ikke	ikke
lot	late
rammevilkårene	rammevilkår
for	for
god	god
fotball	fotball
ble	bli
vinneren	vinner
,	$,
og	og
mener	mene
det	det
alt	alt
i	i
alt	alt
var	være
en	en
fortjent	fortjent
seier	seier
.	$.

-	$-
Vi	vi
reiser	reise
oss	vi
etter	etter
pause	pause
,	$,
,	$,
og	og
det	det
gjør	gjøre
meg	jeg
stolt	stolt
.	$.

Spillerne	spiller
viser	vise
at	at
dem	de
vil	ville
vinne	vinne
,	$,
og	og
det	det
er	være
jeg	jeg
glad	glad
for	for
at	at
vi	vi
gjør	gjøre
.	$.

-	$-
Fire	fire
poeng	poeng
opp	opp
til	til
medalje	medalje
,	$,
hva	hva
tenker	tenke
du	du
om	om
det	det
?	$?

-	$-
Det	det
er	være
medalje	medalje
som	som
er	være
målet	mål
,	$,
men	men
vi	vi
tar	ta
en	en
kamp	kamp
av	av
gangen	gang
.	$.

Det	det
startet	starte
jevnt	jevn
,	$,
uryddig	uryddig
og	og
sjansefattig	sjansefattig
i	i
Ålesund	Ålesund
.	$.

Rosenborg	Rosenborg
hadde	ha
et	en
ørlite	ørliten
initiativ	initiativ
,	$,
og	og
fremsto	fremstå
som	som
det	det
beste	god
og	og
mest	mye
offensive	offensiv
laget	lag
.	$.

Men	men
et	en
defensivt	defensivt
orientert	orientert
AaFK-lag	AaFK-lag
kom	komme
hurtig	hurtig
på	på
overganger	overgang
når	når
sjansene	sjanse
bød	by
seg	seg
,	$,
og	og
ble	bli
på	på
ingen	ingen
måte	måte
spilt	spille
ut	ut
av	av
Rosenborg	Rosenborg
.	$.

Den	den
første	første
omgangen	omgang
ble	bli
i	i
stor	stor
grad	grad
en	en
stillingskrig	stillingskrig
,	$,
der	der
RBK	RBK
så	se
mest	mye
overbevisende	overbevise
ut	ut
,	$,
men	men
ingen	ingen
av	av
de	de
to	to
lagene	lag
maktet	makte
å	å
skape	skape
stort	stor
av	av
målsjanser	målsjanse
.	$.

Da	da
klokken	klokke
passerte	passerte
45	45
minutter	minutt
hadde	ha
lagene	lag
kun	kun
skapt	skape
en	en
eneste	eneste
målsjanse	målsjanse
hver	hver
.	$.

Marek	Marek
Sapara	Sapara
sto	stå
for	for
RBKs	RBKs
eneste	eneste
målsjanse	målsjanse
da	da
han	han
trakk	trekke
seg	seg
fri	fri
og	og
fikk	få
fyrt	fyrt
av	av
et	en
skudd	skudd
nokså	nokså
upresset	upresset
fra	fra
12	12
meter	meter
etter	etter
om	om
lag	lag
et	en
kvarters	kvarters
spill	spill
,	$,
men	men
AaFK-keeper	AaFK-keeper
Nenad	Nenad
Novakovic	Novakovic
reddet	redde
forholdsvis	forholdsvis
enkelt	enkel
.	$.

AaFKs	AaFK
eneste	eneste
sjanse	sjanse
da	da
ordinær	ordinær
tid	tid
i	i
første	første
omgang	omgang
var	være
spilt	spille
sto	stå
Daniel	Daniel
Arnefjord	Arnefjord
for	for
da	da
han	han
fikk	få
stå	stå
alene	alene
på	på
bakre	bakre
stolpe	stolpe
på	på
fem	fem
meters	meter
hold	hold
fem	fem
minutter	minutt
før	før
pause	pause
,	$,
men	men
headingen	headingen
var	være
svak	svak
og	og
gikk	gå
over	over
RBK-buret	RBK-buret
.	$.

Så	så
,	$,
på	på
overtid	overtid
i	i
første	første
omgang	omgang
,	$,
startet	starte
dramatikken	dramatikk
.	$.

AaFK	AaFK
lempet	lempe
et	en
av	av
mange	mange
innlegg	innlegg
mot	mot
Tor	Tor
Hogne	Hogne
Aarøy	Aarøy
inne	inne
i	i
RBKs	RBKs
16-meter	16-meter
.	$.

Kris	Kris
Stadsgaard	Stadsgaard
gikk	gå
i	i
duellen	duell
og	og
hadde	ha
hendene	hånd
forsiktig	forsiktig
,	$,
men	men
enn	enn
så	så
lenge	lenge
godt	god
synlig	synlig
,	$,
rundt	rundt
den	den
storvokste	storvokste
AaFK-spissen	AaFK-spissen
.	$.

Dommer	dommer
Kristoffer	Kristoffer
Helgerud	Helgerud
blåste	blåse
straffe	straffe
,	$,
til	til
voldsomme	voldsom
protester	protest
fra	fra
RBK-spillerne	RBK-spillerne
.	$.

Johan	Johan
Arneng	Arneng
klinket	klinket
straffen	straffe
i	i
vinkelen	vinkelen
på	på
vakkert	vakker
vis	vis
.	$.

Lagene	lag
gikk	gå
til	til
pause	pause
til	til
tilnærmet	tilnærmet
håndgemeng	håndgemeng
i	i
spillertunellen	spillertunellen
på	på
stillingen	stilling
1	1
-	$-
0	0
til	til
Aalesund	Aalesund
.	$.

Etter	etter
hvilen	hvil
åpnet	åpne
AaFK	AaFK
best	god
,	$,
og	og
var	være
for	for
første	første
gang	gang
i	i
kampen	kamp
det	det
førende	føre
laget	lag
.	$.

Men	men
det	det
varte	vare
bare	bare
fire	fire
minutter	minutt
.	$.

Marek	Marek
Sapara	Sapara
til	til
innlegg	innlegg
fra	fra
høyre	høyre
.	$.

Ballen	Ballen
havnet	havne
