sikkerhetsråd	sikkerhetsråd
hva	hva
en	en
kvinne	kvinne
utsatt	utsette
for	for
seksuelt	seksuell
overgrep	overgrep
kan	kunne
ha	ha
å	å
berette	berette
?	$?

Er	være
det	det
mulig	mulig
å	å
være	være
uvitende	uvitende
om	om
innholdet	innhold
i	i
en	en
moralsk-sosial	moralsk-sosial
samfunnsdebatt	samfunnsdebatt
som	som
har	ha
røsket	røsket
opp	opp
i	i
landet	land
flere	mange
tiår	tiår
?	$?

Meddommeren	Meddommeren
etterlyser	etterlyser
nå	nå
debatt	debatt
.	$.

Etter	etter
ti	ti
dager	dag
i	i
retten	rett
etterlyses	etterlyses
den	den
debatt	debatt
vi	vi
andre	annen
enten	enten
har	ha
vært	være
deltagere	deltagere
i	i
,	$,
på	på
skole	skole
,	$,
arbeidssted	arbeidssted
,	$,
i	i
nabolag	nabolag
,	$,
på	på
hobbytreff	hobbytreff
eller	eller
offentlig	offentlig
,	$,
eller	eller
mer	mye
eller	eller
mindre	liten
passive	passiv
og	og
uvillige	uvillige
tilhørere	tilhører
til	til
.	$.

Så	så
slått	slå
ut	ut
var	være
meddommeren	meddommeren
av	av
det	det
han	han
opplevet	oppleve
i	i
retten	rett
,	$,
at	at
da	da
han	han
gikk	gå
gjennom	gjennom
sine	sin
notater	notat
fra	fra
rettsforhandlingene	rettsforhandlingene
,	$,
trodde	tro
han	han
ikke	ikke
det	det
som	som
sto	stå
der	der
var	være
sant	sann
.	$.

Han	han
angir	angi
selv	selv
å	å
være	være
en	en
person	person
med	med
sterk	sterk
psyke	psyke
.	$.

Meddommere	Meddommere
med	med
svak	svak
psyke	psyke
må	måtte
ligge	ligge
livløse	livløse
ved	ved
tilsvarende	tilsvare
rettsforhandlingers	rettsforhandlingers
avslutning	avslutning
.	$.

Aftenpostens	Aftenposten
oppslag	oppslag
reiser	reise
vesentlige	vesentlig
habilitetsspørsmål	habilitetsspørsmål
vedrørende	vedrøre
meddommerordningen	meddommerordningen
;	$;
det	det
gjelder	gjelde
tilsvarende	tilsvare
for	for
jurymedlemmer	jurymedlemmer
.	$.

Jeg	jeg
lar	la
dette	dette
ligge	ligge
,	$,
og	og
også	også
spørsmål	spørsmål
for	for
øvrig	øvrig
som	som
naturlig	naturlig
kan	kunne
stilles	stille
.	$.

Jeg	jeg
minner	minne
kun	kun
om	om
begrepet	begrep
skjult	skjule
agenda	agenda
.	$.

Oppslaget	Oppslaget
har	ha
intet	intet
å	å
gjøre	gjøre
med	med
det	det
man	man
kan	kunne
kalle	kalle
gravende	gravende
journalistikk	journalistikk
.	$.

Det	det
er	være
begravende	begravende
journalistikk	journalistikk
.	$.

Man	man
går	gå
ikke	ikke
foran	foran
med	med
lommelykt	lommelykt
for	for
å	å
finne	finne
urett	urett
;	$;
man	man
går	gå
bak	bak
og	og
heller	helle
pepper	pepper
i	i
en	en
gjerningsmanns	gjerningsmanns
sår	sår
,	$,
som	som
allerede	allerede
er	være
åpne	åpen
og	og
objekt	objekt
for	for
samfunnsforakt	samfunnsforakt
.	$.

Man	man
bryter	bryte
anstendighet	anstendighet
for	for
å	å
si	si
seg	seg
enig	enig
i	i
det	det
alle	alle
er	være
enige	enig
om	om
.	$.

Avisen	avis
er	være
veivelger	veivelger
i	i
en	en
utvikling	utvikling
der	der
en	en
straffedømts	straffedømts
gjerninger	gjerninger
blir	bli
en	en
mental	mental
unnskyldning	unnskyldning
for	for
egne	egen
overgrep	overgrep
mot	mot
gjerningsmannen	gjerningsmann
.	$.

Aftenposten	Aftenposten
får	få
støtte	støtte
av	av
Domstoladministrasjonens	Domstoladministrasjonen
direktør	direktør
,	$,
Tor	Tor
Langbach	Langbach
:	$:

«	$"
Jeg	jeg
forstår	forstå
lett	lett
at	at
det	det
gjør	gjøre
inntrykk	inntrykk
og	og
er	være
utfordrende	utfordrende
å	å
sitte	sitte
som	som
meddommer	meddommer
i	i
en	en
slik	slik
sak	sak
.	$.

Selv	selv
meddommere	meddommer
med	med
lang	lang
fartstid	fartstid
ville	ville
blitt	bli
berørt	berøre
av	av
å	å
sitte	sitte
å	og
høre	høre
på	på
historiene	historie
som	som
er	være
kommet	komme
frem	frem
i	i
denne	denne
rettssaken	rettssak
.	$.

Dette	dette
rører	røre
ved	ved
de	de
dypeste	dyp
verdiene	verdi
og	og
holdningene	holdning
vi	vi
har	ha
.	$.
»	$"

Hva	hva
er	være
dette	dette
?	$?

Skal	skulle
Domstoladministrasjonens	Domstoladministrasjonen
direktør	direktør
opptre	opptre
som	som
sosialarbeider	sosialarbeider
og	og
stryke	stryke
med	med
hånden	hånd
en	en
meddommer	meddommer
som	som
ser	se
det	det
som	som
sin	sin
plikt	plikt
for	for
all	all
verden	verden
å	å
fremkomme	fremkomme
med	med
sine	sin
private	privat
straffutmålingsbetraktninger	straffutmålingsbetraktninger
?	$?

Er	være
det	det
Domstoladministrasjonens	Domstoladministrasjonen
oppgave	oppgave
å	å
offergjøre	offergjøre
også	også
meddommeren	meddommeren
?	$?

Skal	skulle
vi	vi
synes	synes
synd	synd
på	på
vedkommende	vedkommende
fremfor	fremfor
å	å
ære	ære
ham	han
som	som
valgt	velge
innehaver	innehaver
av	av
en	en
av	av
samfunnets	samfunn
viktigste	viktig
funksjoner	funksjon
?	$?

Viktigst	viktig
:	$:

Skal	skulle
Domstoladministrasjonens	Domstoladministrasjonen
direktør	direktør
gå	gå
ut	ut
med	med
uttalelser	uttalelse
i	i
en	en
høyst	høyst
aktuell	aktuell
,	$,
ikke-rettskraftig	ikke-rettskraftig
avgjort	avgjort
straffesak	straffesak
.	$.

Jeg	jeg
tar	ta
høyde	høyde
for	for
at	at
Tor	Tor
Langbach	Langbach
muligens	muligens
ikke	ikke
er	være
kjent	kjent
med	med
i	i
hvilken	hvilken
kontekst	kontekst
hans	hans
uttalelser	uttalelse
skal	skulle
benyttes	benytte
.	$.

Det	det
bør	burde
han	han
,	$,
hensett	hensett
til	til
sin	sin
stilling	stilling
,	$,
til	til
enhver	enhver
tid	tid
ha	ha
plikt	plikt
til	til
å	å
vite	vite
.	$.

For	for
ordens	ordens
skyld	skyld
:	$:

Jeg	jeg
har	ha
selv	selv
tidligere	tidlig
,	$,
og	og
nær	nær
opp	opp
til	til
hovedforhandlingen	hovedforhandling
,	$,
vært	være
forsvarer	forsvarer
for	for
tiltalte	tiltalt
.	$.

Og	og
for	for
at	at
også	også
jeg	jeg
å	å
komme	komme
med	med
en	en
bekjennelse	bekjennelse
:	$:

Gjennom	gjennom
halvannet	halvannen
års	år
kontakt	kontakt
har	ha
jeg	jeg
ikke	ikke
en	en
eneste	eneste
gang	gang
sett	se
rovdyret	rovdyret
i	i
ham	han
,	$,
dette	dette
uaktet	uaktet
de	de
handlinger	handling
som	som
har	ha
vært	være
grunnlaget	grunnlag
for	for
vår	vår
kontakt	kontakt
.	$.

Han	han
har	ha
i	i
alle	all
fall	fall
min	min
respekt	respekt
,	$,
som	som
menneske	menneske
.	$.

Tvisynt	Tvisynt
ombudsmann	ombudsmann
|	$|

Stappfulle	Stappfulle
esker	esker
.	$.

Forsvarsskrift	Forsvarsskrift
.	$.

Ombudsmannen	Ombudsmannen
|	$|

Borten-biografi	Borten-biografi
.	$.

Det	det
blir	bli
for	for
snevert	snever
når	når
Harald	Harald
Berntsen	Berntsen
bruker	bruke
tittelen	tittel
"	$"
Staurberaren	Staurberaren
"	$"
på	på
den	den
første	første
store	stor
biografien	biografien
om	om
tidligere	tidlig
statsminister	statsminister
Per	Per
Borten	Borten
.	$.

Ingen	ingen
av	av
Per	Per
Bortens	Bortens
uttalelser	uttalelse
gjennom	gjennom
mer	mye
enn	enn
50	50
år	år
som	som
lokalpolitiker	lokalpolitiker
,	$,
stortingsrepresentant	stortingsrepresentant
,	$,
statsminister	statsminister
og	og
politisk	politisk
kårkall	kårkall
er	være
blitt	bli
så	så
legendarisk	legendarisk
som	som
da	da
han	han
ved	ved
avskjeden	avskjeden
som	som
statsminister	statsminister
i	i
1971	1971
sammenlignet	sammenligne
det	det
å	å
lede	lede
en	en
koalisjonsregjering	koalisjonsregjering
med	med
å	å
bære	bære
sprikende	sprikende
staur	staur
.	$.

Men	men
uttalelsen	uttalelse
passet	passe
bedre	god
på	på
situasjonen	situasjon
enn	enn
på	på
personen	person
som	som
kom	komme
med	med
den	den
.	$.

Per	Per
Borten	Borten
ble	bli
valgt	velge
som	som
statsminister	statsminister
etter	etter
den	den
borgerlige	borgerlig
valgseieren	valgseier
i	i
1965	1965
fordi	fordi
flertallet	flertall
i	i
Høyres	Høyre
stortingsgruppe	stortingsgruppe
mente	mene
at	at
han	han
kunne	kunne
bli	bli
den	den
mest	mye
samlende	samle
regjeringssjefen	regjeringssjefen
.	$.

Det	det
varte	vare
bare	bare
noen	noen
få	få
år	år
.	$.

Da	da
Regjeringen	regjering
gikk	gå
i	i
gradvis	gradvis
indre	indre
oppløsning	oppløsning
etter	etter
den	den
nye	ny
valgseieren	valgseier
i	i
1969	1969
,	$,
var	være
statsministerens	statsminister
uforutsigbare	uforutsigbar
og	og
ustrukturerte	ustrukturerte
arbeidsstil	arbeidsstil
en	en
del	del
av	av
forklaringen	forklaring
,	$,
men	men
langt	lang
fra	fra
hele	hel
.	$.

Den	den
altoverskyggende	altoverskyggende
årsak	årsak
var	være
at	at
de	de
politiske	politisk
motsetningene	motsetning
mellom	mellom
regjeringspartiene	regjeringsparti
,	$,
først	først
og	og
fremst	fremre
i	i
EF-saken	EF-saken
,	$,
tæret	tæret
så	så
hardt	hard
på	på
tillitsforholdet	tillitsforholdet
partiene	parti
imellom	imellom
at	at
samarbeidet	samarbeid
ikke	ikke
lenger	lang
var	være
liv	liv
laga	lage
.	$.

Bortens	Bortens
tabbe	tabbe
med	med
å	å
skjule	skjule
for	for
sin	sin
regjering	regjering
at	at
han	han
hadde	ha
vist	vise
fortrolige	fortrolig
dokumenter	dokument
til	til
ledelsen	ledelse
i	i
Folkebevegelsen	Folkebevegelsen
mot	mot
norsk	norsk
medlemskap	medlemskap
i	i
EEC	EEC
,	$,
avgjorde	avgjøre
bare	bare
tidspunktet	tidspunkt
for	for
og	og
omstendighetene	omstendighet
rundt	rundt
et	en
regjeringssammenbrudd	regjeringssammenbrudd
som	som
ville	ville
ha	ha
kommet	komme
uansett	uansett
.	$.

Historikeren	Historikeren
Harald	Harald
Berntsen	Berntsen
konstaterer	konstatere
med	med
rette	rett
at	at
toneangivende	toneangivende
kretser	kretser
på	på
begge	begge
sider	side
i	i
den	den
uforsonlige	uforsonlige
EF-kampen	EF-kampen
mente	mene
deres	deres
sak	sak
var	være
best	god
tjent	tjene
med	med
at	at
Borten-regjeringen	Borten-regjeringen
gikk	gå
av	av
.	$.

En	en
koalisjon	koalisjon
dannet	danne
som	som
et	en
samlende	samle
svar	svar
på	på
et	en
langvarig	langvarig
og	og
maktfullkomment	maktfullkomment
Ap-styre	Ap-styre
,	$,
møtte	møte
sin	sin
skjebne	skjebne
fordi	fordi
det	det
etter	etter
hvert	hver
ble	bli
tyngre	tung
saker	sak
som	som
splittet	splittet
partiene	parti
enn	enn
som	som
bandt	bandt
dem	de
sammen	sammen
.	$.

Berntsen	Berntsen
har	ha
påtatt	påta
seg	seg
en	en
både	både
viktig	viktig
og	og
vanskelig	vanskelig
oppgave	oppgave
.	$.

Ikke	ikke
bare	bare
har	ha
det	det
vært	være
et	en
problem	problem
,	$,
som	som
han	han
selv	selv
skriver	skrive
i	i
forordet	forordet
,	$,
å	å
bli	bli
klok	klok
på	på
Borten	Borten
.	$.

På	på
toppen	topp
av	av
dette	dette
kom	komme
de	de
metodiske	metodiske
utfordringer	utfordring
.	$.

De	de
fleste	mange
andre	annen
ledende	lede
norske	norsk
politikere	politiker
i	i
de	de
første	første
etterkrigstiårene	etterkrigstiårene
,	$,
som	som
Einar	Einar
Gerhardsen	Gerhardsen
,	$,
John	John
Lyng	Lyng
,	$,
Trygve	Trygve
Bratteli	Bratteli
og	og
Kåre	Kåre
Willoch	Willoch
,	$,
har	ha
skrevet	skrive
memoarer	memoarer
som	som
danner	danne
gode	god
utgangspunkt	utgangspunkt
for	for
andres	annen
kritiske	kritisk
granskning	granskning
.	$.

Det	det
var	være
en	en
fremmed	fremmed
tanke	tanke
for	for
Borten	Borten
.	$.

Statsministeren	statsminister
i	i
Norges	Norge
første	første
brede	bred
og	og
varige	varig
borgerlige	borgerlig
koalisjonsregjering	koalisjonsregjering
etterlot	etterlot
seg	seg
timelange	timelange
radiointervjuer	radiointervjuer
med	med
tidligere	tidlig
Dagsnytt-redaktør	Dagsnytt-redaktør
Per	Per
Bøhn	Bøhn
og	og
70	70
-	$-
80	80
stappfulle	stappfulle
esker	esker
med	med
usorterte	usorterte
papirer	papir
på	på
loft	loft
og	og
i	i
kjeller	kjeller
hjemme	hjemme
på	på
gården	gården
i	i
Flå	Flå
.	$.

De	de
fleste	mange
som	som
kom	komme
i	i
kontakt	kontakt
med	med
Borten	Borten
i	i
hans	hans
tid	tid
som	som
aktiv	aktiv
politiker	politiker
,	$,
eller	eller
i	i
den	den
lange	lang
kårkallsperioden	kårkallsperioden
,	$,
skjønner	skjønne
hvorfor	hvorfor
det	det
ble	bli
slik	slik
.	$.

Med	med
få	få
unntak	unntak
var	være
Borten	Borten
ingen	ingen
handlingens	handlingens
mann	mann
.	$.

Og	og
evnen	evne
til	til
systematikk	systematikk
var	være
ingen	ingen
fremtredende	fremtredende
egenskap	egenskap
ved	ved
hans	hans
personlighet	personlighet
.	$.

Han	han
var	være
mer	mye
opptatt	opptatt
av	av
å	å
lytte	lytte
,	$,
filosofere	filosofere
og	og
diskutere	diskutere
enn	enn
av	av
å	å
bidra	bidra
til	til
sitt	sin
eget	egen
ettermæle	ettermæle
i	i
form	form
av	av
en	en
arbeidskrevende	arbeidskrevende
skriftlig	skriftlig
fremstilling	fremstilling
.	$.

Hans	hans
fascinerende	fascinere
blanding	blanding
av	av
intellektuell	intellektuell
nysgjerrighet	nysgjerrighet
,	$,
bondeful	bondeful
folkelighet	folkelighet
og	og
politisk	politisk
uforutsigbarhet	uforutsigbarhet
gjorde	gjøre
ham	han
til	til
en	en
spennende	spennende
samtalepartner	samtalepartner
både	både
for	for
politisk	politisk
interesserte	interessere
og	og
folk	folk
flest	mange
.	$.

Berntsens	Berntsens
største	stor
fortjeneste	fortjeneste
ligger	ligge
i	i
systematiseringen	systematiseringen
av	av
det	det
enorme	enorm
kildematerialet	kildematerialet
.	$.

Men	men
det	det
at	at
han	han
i	i
så	så
stor	stor
grad	grad
har	ha
måttet	måtte
begynne	begynne
på	på
bar	bar
bakke	bakke
,	$,
er	være
kanskje	kanskje
også	også
en	en
del	del
av	av
forklaringen	forklaring
på	på
at	at
deler	del
av	av
boken	bok
bærer	bære
mer	mye
preg	preg
av	av
forsvarsskrift	forsvarsskrift
for	for
en	en
utradisjonell	utradisjonell
politiker	politiker
enn	enn
biografi	biografi
med	med
kritisk	kritisk
avstand	avstand
.	$.

Av	av
og	og
til	til
kan	kunne
leseren	leser
få	få
inntrykk	inntrykk
av	av
at	at
Berntsen	Berntsen
analyserer	analysere
Borten	Borten
litt	litt
for	for
mye	mye
i	i
lys	lys
av	av
sin	sin
egen	egen
politiske	politisk
fortid	fortid
på	på
venstresiden	venstreside
.	$.

Et	en
eksempel	eksempel
på	på
det	det
er	være
forfatterens	forfatter
overraskelse	overraskelse
over	over
Bortens	Bortens
sterke	sterk
engasjement	engasjement
mot	mot
de	de
mange	mange
ulovlige	ulovlig
streikene	streikene
det	det
siste	sist
året	år
av	av
hans	hans
statsministertid	statsministertid
.	$.

Et	en
annet	annen
er	være
hans	hans
forsøk	forsøk
på	på
å	å
omtale	omtale
Borten	Borten
som	som
en	en
sannere	sann
sosialdemokrat	sosialdemokrat
enn	enn
Aps	Ap
egne	egen
ledere	leder
.	$.

At	at
Borten	Borten
som	som
statsminister	statsminister
videreførte	videreføre
og	og
videreutviklet	videreutviklet
viktige	viktig
sosiale	sosial
reformer	reform
som	som
Folketrygden	Folketrygden
,	$,
viser	vise
mer	mye
om	om
verdifellesskapet	verdifellesskapet
over	over
de	de
partipolitiske	partipolitiske
skillelinjene	skillelinje
i	i
1960-årenes	1960-årenes
Norge	Norge
enn	enn
om	om
Bortens	Bortens
eget	egen
politiske	politisk
ståsted	ståsted
.	$.

Fra	fra
statsministertiden	statsministertiden
nevner	nevne
Berntsen	Berntsen
offentlighetsloven	offentlighetsloven
og	og
oppreisningen	oppreisningen
til	til
krigsseilerne	krigsseilerne
som	som
viktige	viktig
saker	sak
for	for
Borten	Borten
.	$.

Og	og
fra	fra
årene	år
etterpå	etterpå
fremstår	fremstå
kampen	kamp
mot	mot
politisk	politisk
overvåking	overvåking
som	som
den	den
tydeligste	tydelig
delen	del
av	av
hans	hans
samfunnsvirke	samfunnsvirke
.	$.

Engasjementet	Engasjementet
i	i
disse	disse
tre	tre
sakene	sak
representerer	representere
kanskje	kanskje
den	den
mest	mye
konsekvente	konsekvente
linje	linje
i	i
Per	Per
Bortens	Bortens
motsetningsfylte	motsetningsfylte
politiske	politisk
liv	liv
.	$.

Han	han
fremsto	fremstå
som	som
en	en
ombudsmann	ombudsmann
for	for
enkeltmennesker	enkeltmennesker
overfor	overfor
et	en
maktapparat	maktapparat
det	det
i	i
egenskap	egenskap
av	av
statsminister	statsminister
i	i
fem	fem
og	og
et	en
halvt	halv
år	år
falt	falle
i	i
hans	hans
lodd	lodd
å	å
være	være
den	den
fremste	fremre
representant	representant
for	for
.	$.

Dette	dette
er	være
en	en
minst	liten
like	like
viktig	viktig
del	del
av	av
Per	Per
Bortens	Bortens
ettermæle	ettermæle
som	som
den	den
tvisynte	tvisynte
staurbæreren	staurbæreren
hverken	hverken
politiske	politisk
venner	venn
eller	eller
uvenner	uvenn
visste	vite
helt	hel
hvor	hvor
de	de
hadde	ha
.	$.

NATO	NATO
har	ha
fått	få
to	to
nye	ny
medlemsland	medlemsland
|	$|

-	$-
Har	ha
jobbet	jobbe
hardt	hard
|	$|

Albania	Albania
først	først
|	$|

Albania	Albania
og	og
Kroatia	Kroatia
ble	bli
onsdag	onsdag
formelt	formell
ønsket	ønske
velkommen	velkommen
som	som
NATOs	NATOs
27.	27.
og	og
28.	28.
medlemsland	medlemsland
.	$.

Folk	folk
i	i
Albania	Albania
er	være
stolte	stolt
over	over
NATO-medlemskapet	NATO-medlemskapet
.	$.

Her	her
i	i
Tirana	Tirana
er	være
det	det
hengt	henge
opp	opp
et	en
en	en
banner	banner
der	der
det	det
står	stå
"	$"
Albania	Albania
i	i
NATO	NATO
"	$"
.	$.

Foto	foto
:	$:

Reuters	Reuters
|	$|

Det	det
bekreftet	bekrefte
USAs	USA
utenriksdepartement	utenriksdepartement
etter	etter
møter	møte
med	med
landenes	land
ambassadører	ambassadør
i	i
Washington	Washington
onsdag	onsdag
.	$.

-	$-
Vi	vi
er	være
innstilt	innstille
på	på
å	å
ta	ta
vår	vår
andel	andel
av	av
ansvaret	ansvar
for	for
global	global
fred	fred
og	og
stabilitet	stabilitet
i	i
steder	sted
som	som
Afghanistan	Afghanistan
,	$,
men	men
også	også
i	i
andre	annen
deler	del
av	av
verden	verden
,	$,
sa	si
Kroatias	Kroatias
ambassadør	ambassadør
Kolinda	Kolinda
Grabar-Kitarovic	Grabar-Kitarovic
under	under
seremonien	seremoni
.	$.

Den	den
albanske	albanske
ambassador	ambassador
Aleksander	Aleksander
Sallabanda	Sallabanda
fulgte	følge
opp	opp
|	$|

-	$-
Som	som
NATO-medlemsland	NATO-medlemsland
er	være
Albania	Albania
beredt	beredt
til	til
å	å
ta	ta
opp	opp
alle	all
utfordringer	utfordring
og	og
ansvar	ansvar
som	som
deltakelsen	deltakelse
i	i
alliansen	allianse
krever	kreve
,	$,
sa	si
han	han
.	$.

Både	både
Albania	Albania
og	og
Kroatia	Kroatia
bidrar	bidra
allerede	allerede
til	til
den	den
NATO-ledede	NATO-ledede
ISAF-styrken	ISAF-styrken
i	i
Afghanistan	Afghanistan
.	$.

I	i
Brussel	Brussel
blir	bli
bekreftelsen	bekreftelsen
fra	fra
USA	USA
om	om
at	at
alle	all
NATOs	NATOs
medlemsland	medlemsland
formelt	formell
har	ha
godkjent	godkjenne
de	de
nye	ny
medlemslandene	medlemsland
,	$,
tatt	ta
godt	god
imot	imot
.	$.

-	$-
Dette	dette
er	være
veldig	veldig
velkomne	velkommen
nyheter	nyhet
.	$.

Albania	Albania
og	og
Kroatia	Kroatia
har	ha
jobbet	jobbe
veldig	veldig
hardt	hard
med	med
å	å
møte	møte
alliansens	alliansens
demokratiske	demokratisk
og	og
militære	militær
standarder	standard
,	$,
sier	si
NATO-talsmann	NATO-talsmann
James	James
Appathurai	Appathurai
.	$.

Han	han
påpeker	påpeke
at	at
de	de
to	to
landene	land
har	ha
kommet	komme
seg	seg
videre	vid
etter	etter
krigene	krigene
på	på
Balkan	Balkan
på	på
90-tallet	90-tall
og	og
nå	nå
bidrar	bidra
til	til
både	både
stabilitet	stabilitet
på	på
Balkan	Balkan
og	og
internasjonal	internasjonal
sikkerhet	sikkerhet
.	$.

-	$-
De	de
vil	ville
nå	nå
nyte	nyte
godt	god
av	av
felles	felles
sikkerhet	sikkerhet
,	$,
men	men
også	også
den	den
forpliktelsen	forpliktelsen
det	det
innebærer	innebære
å	å
være	være
alliansemedlem	alliansemedlem
,	$,
sier	si
Appathurai	Appathurai
.	$.

De	de
to	to
landene	land
vil	ville
bli	bli
nå	nå
få	få
hver	hver
sin	sin
alfabetiske	alfabetiske
plass	plass
,	$,
etter	etter
det	det
latinske	latinsk
alfabetet	alfabetet
,	$,
rundt	rundt
møtebordet	møtebordet
når	når
alliansens	alliansens
stats-	stats-
og	og
regjeringssjefer	regjeringssjefer
møtes	møtes
til	til
NATOs	NATOs
jubileumstoppmøte	jubileumstoppmøte
med	med
en	en
innledende	innlede
middag	middag
fredag	fredag
kveld	kveld
i	i
den	den
tyske	tysk
byen	by
Baden-Baden	Baden-Baden
.	$.

Albanias	Albanias
statsminister	statsminister
Sali	Sali
Berisha	Berisha
vil	ville
ta	ta
plass	plass
ved	ved
generalsekretærens	generalsekretærens
høyre	høyre
side	side
,	$,
mens	mens
USA	USA
,	$,
ved	ved
president	president
Barack	Barack
Obama	Obama
,	$,
vil	ville
sitte	sitte
ved	ved
den	den
venstre	venstre
.	$.

Kroatias	Kroatias
statsminister	statsminister
Ivo	Ivo
Sanader	Sanader
vil	ville
også	også
bli	bli
sittende	sitte
høyt	høy
ved	ved
møtebordet	møtebordet
,	$,
mellom	mellom
Canada	Canada
og	og
Tsjekkia	Tsjekkia
.	$.

Deretter	deretter
vil	ville
de	de
to	to
nye	ny
medlemslandene	medlemsland
være	være
med	med
på	på
resten	rest
av	av
toppmøtet	toppmøte
i	i
de	de
fransktyske	fransktyske
tvillingbyene	tvillingbyene
Strasbourg	Strasbourg
og	og
Kehl	Kehl
lørdag	lørdag
.	$.

Mandag	mandag
7.	7.
april	april
vil	ville
de	de
to	to
landenes	land
flagg	flagg
få	få
plass	plass
sammen	sammen
med	med
de	de
andre	annen
utenfor	utenfor
NATO-hovedkvarteret	NATO-hovedkvarteret
i	i
Brussel	Brussel
.	$.

Den	den
unevnelige	unevnelige
plan	plan
B	B
|	$|

Uansvarlig	Uansvarlig
.	$.

Regjeringspartnerne	Regjeringspartnerne
.	$.

Revehi	Revehi
.	$.

Regjeringsspill	Regjeringsspill
.	$.

Det	det
kan	kunne
være	være
taktisk	taktisk
lurt	lur
av	av
statsministeren	statsminister
å	å
ikke	ikke
si	si
hva	hva
han	han
vil	ville
gjøre	gjøre
hvis	hvis
de	de
rødgrønne	rødgrønn
mister	miste
flertallet	flertall
.	$.

Risikofritt	Risikofritt
er	være
det	det
ikke	ikke
.	$.

I	i
Knut	Knut
Nærums	Nærums
elleville	elleville
valgkampsatire	valgkampsatire
om	om
kaptein	kaptein
Stoltentann	Stoltentann
og	og
hans	hans
mannskap	mannskap
på	på
piratskipet	piratskipet
«	$"
Den	Den
rødgrønne	rødgrønn
dame	dame
»	$"
bryter	bryte
det	det
ut	ut
et	en
kraftig	kraftig
tordenvær	tordenvær
hver	hver
gang	gang
hun	hun
hvis	hvis
navn	navn
ikke	ikke
kan	kunne
nevnes	nevne
,	$,
havheksen	havheksen
Siv	Siv
,	$,
likevel	likevel
blir	bli
navngitt	navngitt
.	$.

Det	det
virker	virke
som	som
det	det
nesten	nesten
er	være
like	like
skummelt	skummel
å	å
nevne	nevne
plan	plan
B	B
-	$-
en	en
Ap-regjering	Ap-regjering
i	i
mindretall	mindretall
-	$-
når	når
statsminister	statsminister
Jens	Jens
Stoltenberg	Stoltenberg
er	være
i	i
nærheten	nærhet
.	$.

Så	så
langt	lang
har	ha
i	i
alle	all
fall	fall
Stoltenberg	Stoltenberg
valgt	velge
minste	liten
motstands	motstand
vei	vei
når	når
han	han
er	være
blitt	bli
spurt	spørre
hva	hva
han	han
vil	ville
gjøre	gjøre
hvis	hvis
koalisjonen	koalisjon
av	av
Arbeiderpartiet	Arbeiderpartiet
,	$,
SV	Sv
og	og
Senterpartiet	Senterpartiet
mister	miste
flertallet	flertall
ved	ved
valget	valg
om	om
seks	seks
uker	uke
.	$.

Vel	vel
vitende	vite
om	om
at	at
det	det
ikke	ikke
foreligger	foreligge
noe	noe
opplagt	opplagt
regjeringsalternativ	regjeringsalternativ
dersom	dersom
Fremskrittspartiet	Fremskrittspartiet
,	$,
Høyre	Høyre
,	$,
Kristelig	Kristelig
Folkeparti	Folkeparti
og	og
Venstre	Venstre
skulle	skulle
få	få
flertall	flertall
,	$,
har	ha
statsministeren	statsminister
tydd	tydd
til	til
det	det
billige	billig
retoriske	retoriske
grepet	grepet
«	$"
hvorfor	hvorfor
skal	skulle
jeg	jeg
ha	ha
en	en
plan	plan
B	B
når	når
de	de
andre	annen
ikke	ikke
har	ha
en	en
plan	plan
A	a
?	$?
»	$"
.	$.

Stoltenbergs	Stoltenberg
problem	problem
er	være
imidlertid	imidlertid
at	at
han	han
i	i
andre	annen
sammenhenger	sammenheng
later	late
som	som
opposisjonen	opposisjon
er	være
mer	mye
regjeringsdyktig	regjeringsdyktig
enn	enn
den	den
er	være
.	$.

På	på
AUFs	AUFs
sommerleir	sommerleir
på	på
Utøya	Utøya
i	i
sommer	sommer
sa	si
han	han
at	at
det	det
ville	ville
være	være
uansvarlig	uansvarlig
å	å
tro	tro
at	at
de	de
borgerlige	borgerlig
partiene	parti
ikke	ikke
vil	ville
greie	greie
å	å
samle	samle
seg	seg
om	om
en	en
regjering	regjering
dersom	dersom
de	de
får	få
flertall	flertall
etter	etter
valget	valg
.	$.

I	i
Ap	Ap
er	være
det	det
ikke	ikke
vanskelig	vanskelig
å	å
finne	finne
folk	folk
som	som
mener	mene
det	det
vil	ville
være	være
uansvarlig	uansvarlig
av	av
Stoltenberg	Stoltenberg
å	å
ikke	ikke
forberede	forberede
seg	seg
på	på
å	å
styre	styre
alene	alene
dersom	dersom
flertallet	flertall
går	gå
tapt	tape
,	$,
og	og
det	det
eneste	eneste
alternativet	alternativ
er	være
at	at
Frp	Frp
får	få
prøve	prøve
seg	seg
i	i
regjeringskontorene	regjeringskontor
.	$.

De	de
taktiske	taktisk
begrunnelser	begrunnelser
for	for
å	å
være	være
tilbakeholden	tilbakeholden
med	med
plan	plan
B	B
er	være
åpenbare	åpenbar
.	$.

Ap	Ap
ønsker	ønske
ikke	ikke
å	å
så	se
tvil	tvil
om	om
at	at
de	de
tror	tro
på	på
ny	ny
