
The	The
snakk	snakk
om	om
å	å
investere	investere
i	i
nytt	ny
utstyr	utstyr
-	$-
som	som
hyller	hylle
tilpasset	tilpasse
litt	litt
tykkere	tykk
cover	cover
.	$.

Derfor	derfor
gjorde	gjøre
de	de
som	som
enhver	enhver
konkurransedyktig	konkurransedyktig
og	og
fremtidsrettet	fremtidsrettet
bransje	bransje
ville	ville
gjort	gjøre
:	$:

De	de
takket	takke
nei	nei
.	$.

Resultatet	resultat
var	være
at	at
det	det
dukket	dukke
opp	opp
videobutikker	videobutikker
over	over
hele	hel
landet	land
.	$.

Det	det
ble	bli
så	så
mange	mange
videobutikker	videobutikker
at	at
hadde	ha
platebutikkene	platebutikkene
tatt	ta
imot	imot
tilbudet	tilbud
,	$,
kunne	kunne
alle	alle
blitt	bli
fem	fem
ganger	gang
så	så
store	stor
.	$.

Hva	hva
forteller	fortelle
dette	dette
oss	vi
?	$?

Jo	jo
,	$,
folk	folk
er	være
ikke	ikke
så	så
dumme	dum
som	som
vi	vi
tror	tro
-	$-
de	de
er	være
enda	enda
dummere	dummere
!	$!

Platebransjen	Platebransjen
lærte	lære
ingen	ingen
ting	ting
av	av
disse	disse
erfaringene	erfaringene
.	$.

De	de
ble	bli
bare	bare
enda	enda
mer	mye
engstelige	engstelig
for	for
alt	alt
som	som
er	være
nytt	ny
.	$.

Og	og
de	de
fikk	få
rett	rett
og	og
slett	slett
sjokk	sjokk
da	da
et	en
nytt	ny
format	format
for	for
lagring	lagring
av	av
musikk	musikk
plutselig	plutselig
dukket	dukke
opp	opp
.	$.

Det	det
het	hete
CD	CD
,	$,
og	og
krevde	kreve
at	at
forbrukerne	forbruker
måtte	måtte
kjøpe	kjøpe
ny	ny
avspillingsmaskin	avspillingsmaskin
-	$-
så	så
den	den
galskapen	galskap
var	være
bare	bare
å	å
glemme	glemme
.	$.

Plateselskapene	Plateselskapene
kjente	kjenne
kundene	kunde
sine	sin
,	$,
og	og
visste	vite
at	at
bare	bare
eksentriske	eksentriske
tullinger	tulling
ville	ville
være	være
villige	villig
til	til
å	å
kjøpe	kjøpe
en	en
slik	slik
maskin	maskin
på	på
grunn	grunn
av	av
bedre	god
lyd	lyd
.	$.

Derfor	derfor
brukte	bruke
de	de
sin	sin
innovative	innovativ
forretningssans	forretningssans
og	og
nektet	nekte
å	å
selge	selge
CD-plater	CD-plater
til	til
mannen	mann
i	i
gaten	gate
.	$.

Direktøren	Direktøren
i	i
et	en
av	av
Norges	Norge
største	stor
plateselskap	plateselskap
så	se
meg	jeg
inn	inn
i	i
øynene	øye
-	$-
dette	dette
var	være
i	i
1986	1986
,	$,
da	da
Tom	Tom
Mathiesen	Mathiesen
og	og
jeg	jeg
ønsket	ønske
å	å
utgi	utgi
vår	vår
neste	neste
plate	plate
på	på
CD	CD
-	$-
og	og
sa	si
:	$:

«	$"
CD	CD
?	$?

Det	det
er	være
bare	bare
for	for
sånne	sånn
lydfreakband	lydfreakband
som	som
Pink	Pink
Floyd	Floyd
.	$.

Det	det
kommer	komme
aldri	aldri
til	til
å	å
bli	bli
allemannseie	allemannseie
!	$!
»	$"

Selvfølgelig	selvfølgelig
dukket	dukke
det	det
opp	opp
butikker	butikker
med	med
velklingende	velklingende
navn	navn
som	som
CD-Akademiet	CD-Akademiet
,	$,
CD-Bua	CD-Bua
og	og
lignende	lignende
.	$.

De	de
solgte	selge
bare	bare
CD	CD
,	$,
mens	mens
de	de
som	som
bare	bare
ville	ville
selge	selge
LP-plater	LP-plater
og	og
kassetter	kassetter
,	$,
gikk	gå
konkurs	konkurs
.	$.

Og	og
så	så
kom	komme
bredbånd	bredbånd
-	$-
en	en
fantastisk	fantastisk
måte	måte
å	å
distribuere	distribuere
musikk	musikk
,	$,
tekst	tekst
og	og
bilder	bilde
på	på
.	$.

Først	først
trøstet	trøstet
platebransjen	platebransjen
seg	seg
med	med
at	at
ingen	ingen
,	$,
bortsett	bortse
fra	fra
ytterst	ytre
få	få
,	$,
ville	ville
skaffe	skaffe
seg	seg
bredbånd	bredbånd
.	$.

Men	men
når	når
de	de
skjønte	skjønne
at	at
dette	dette
ville	ville
bli	bli
populært	populær
,	$,
og	og
at	at
ungdommen	ungdom
likte	like
det	det
,	$,
forsøkte	forsøke
de	de
å	å
skremme	skremme
brukerne	bruker
bort	bort
fra	fra
det	det
nye	ny
mediet	medium
.	$.

I	i
stedet	sted
for	for
å	å
omfavne	omfavne
nye	ny
muligheter	mulighet
og	og
tenke	tenke
langsiktig	langsiktig
,	$,
slik	slik
at	at
de	de
kunne	kunne
tilvende	tilvende
ungdom	ungdom
til	til
å	å
betale	betale
for	for
musikk	musikk
de	de
laster	laster
ned	ned
,	$,
brukte	bruke
de	de
milliarder	milliard
av	av
kroner	krone
på	på
å	å
skremme	skremme
ungdom	ungdom
fra	fra
å	å
piratkopiere	piratkopiere
.	$.

Til	til
å	å
ha	ha
tjent	tjene
seg	seg
styrtrike	styrtrike
på	på
ungdom	ungdom
og	og
musikk	musikk
i	i
et	en
halvt	halv
århundre	århundre
,	$,
forstår	forstå
de	de
lite	lite
av	av
kundegruppen	kundegruppen
sin	sin
;	$;
ungdom	ungdom
gjør	gjøre
alltid	alltid
det	det
motsatte	motsatt
av	av
det	det
du	du
ber	be
dem	de
om	om
.	$.

Og	og
resultatet	resultat
for	for
store	stor
deler	del
av	av
platebransjen	platebransjen
,	$,
akkurat	akkurat
som	som
før	før
-	$-
er	være
at	at
konkursspøkelset	konkursspøkelset
vinker	vinker
med	med
flagget	flagg
.	$.

Det	det
er	være
ikke	ikke
lenger	lang
noen	noen
grunn	grunn
til	til
at	at
en	en
historie	historie
skal	skulle
trykkes	trykke
på	på
papir	papir
og	og
kjøres	kjøre
landet	land
rundt	rundt
i	i
lastebil	lastebil
for	for
at	at
folk	folk
skal	skulle
kunne	kunne
lese	lese
den	den
.	$.

Som	som
e-bok	e-bok
vil	ville
forfatterens	forfatter
historie	historie
alltid	alltid
være	være
tilgjengelig	tilgjengelig
,	$,
og	og
det	det
er	være
ikke	ikke
innkjøpssjefen	innkjøpssjefen
i	i
en	en
bokhandel	bokhandel
som	som
bestemmer	bestemme
om	om
det	det
skal	skulle
finnes	finnes
null	null
eller	eller
hundre	hundre
eksemplarer	eksemplar
i	i
butikken	butikk
.	$.

Så	så
kan	kunne
virkelig	virkelig
de	de
store	stor
norske	norsk
forlagshusene	forlagshusene
være	være
så	så
dumme	dum
at	at
de	de
forsøker	forsøke
å	å
tviholde	tviholde
på	på
bokhandlerne	bokhandlerne
helt	hel
til	til
ingen	ingen
av	av
dem	de
lenger	lang
eksisterer	eksistere
?	$?

Jeg	jeg
vet	vite
at	at
mange	mange
mennesker	menneske
fremdeles	fremdeles
foretrekker	foretrekke
å	å
lese	lese
tekst	tekst
i	i
papirbøker	papirbøker
,	$,
men	men
det	det
er	være
de	de
samme	samme
folkene	folk
som	som
påsto	påstå
at	at
de	de
skrev	skrive
bedre	god
på	på
skrivemaskin	skrivemaskin
,	$,
og	og
ikke	ikke
hadde	ha
bruk	bruk
for	for
mobiltelefon	mobiltelefon
.	$.

Det	det
er	være
de	de
som	som
tror	tro
de	de
er	være
smarte	smart
nok	nok
til	til
å	å
styre	styre
utviklingen	utvikling
,	$,
men	men
er	være
for	for
dumme	dum
til	til
å	å
forstå	forstå
at	at
du	du
aldri	aldri
kan	kunne
drukne	drukne
en	en
fisk	fisk
.	$.

De	de
glemte	glemme
redningsheltene	redningsheltene
|	$|

Piler	Piler
,	$,
spyd	spyd
og	og
kuler	kuler
haglet	hagle
fra	fra
opprørerne	opprører
i	i
Kongo	Kongo
,	$,
maskinist	maskinist
Olav	Olav
Johansen	Johansen
og	og
pilot	pilot
Per	Per
Karlsen	Karlsen
reddet	redde
nonner	nonner
,	$,
misjonærer	misjonærer
og	og
barnefamilier	barnefamilie
.	$.

Over	over
hundre	hundre
mennesker	menneske
ble	bli
reddet	redde
,	$,
og	og
USAs	USA
president	president
mente	mene
operasjonen	operasjon
fortjente	fortjene
verdens	verden
hyllest	hyllest
.	$.

-	$-
Det	det
vi	vi
var	være
med	med
på	på
,	$,
er	være
glemt	glemme
i	i
Norge	Norge
,	$,
sier	si
Johansen	Johansen
.	$.

Nær	nær
50	50
år	år
etter	etter
FN-oppdraget	FN-oppdraget
forteller	fortelle
han	han
sin	sin
historie	historie
om	om
dramaet	drama
i	i
Kongo	Kongo
.	$.

Kongo	Kongo
,	$,
januar	januar
1964	1964
:	$:

Helikopteret	helikopter
ble	bli
beskutt	beskutt
av	av
piler	piler
like	like
etter	etter
landing	landing
.	$.

I	i
løpet	løp
av	av
sekunder	sekund
måtte	måtte
maskinist	maskinist
Olav	Olav
Johansen	Johansen
gjøre	gjøre
sitt	sin
livs	liv
vanskeligste	vanskelig
valg	valg
.	$.

Det	det
gjaldt	gjelde
liv	liv
eller	eller
død	død
,	$,
for	for
ham	han
og	og
pilot	pilot
Per	Per
Karlsen	Karlsen
,	$,
og	og
for	for
misjonærene	misjonærene
de	de
skulle	skulle
redde	redde
fra	fra
opprørerne	opprører
.	$.

Politisoldater	Politisoldater
fra	fra
Nigeria	Nigeria
var	være
med	med
som	som
geværmenn	geværmenn
for	for
å	å
gi	gi
FN-mannskapet	FN-mannskapet
støtte	støtte
under	under
redningsoperasjonen	redningsoperasjonen
.	$.

En	en
politisersjant	politisersjant
ble	bli
truffet	treffe
av	av
en	en
pil	pil
i	i
armen	arm
,	$,
og	og
ble	bli
stående	stå
på	på
kne	kne
ved	ved
siden	side
av	av
Olav	Olav
Johansen	Johansen
i	i
passasjerkabinen	passasjerkabinen
,	$,
midt	midt
under	under
evakueringen	evakuering
.	$.

Det	det
var	være
ikke	ikke
en	en
giftpil	giftpil
,	$,
viste	vise
det	det
seg	seg
.	$.

Det	det
ble	bli
nødvendig	nødvendig
å	å
svare	svare
,	$,
men	men
ildgivingen	ildgivingen
måtte	måtte
opphøre	opphøre
raskt	rask
,	$,
siden	siden
FN-folkene	FN-folkene
risikerte	risikerte
å	å
ramme	ramme
menneskene	menneske
de	de
skulle	skulle
redde	redde
.	$.

Flere	mange
enn	enn
helikopteret	helikopter
hadde	ha
plass	plass
til	til
måtte	måtte
evakueres	evakueres
fra	fra
misjonærstasjonen	misjonærstasjonen
.	$.

Med	med
opprørerne	opprører
i	i
hælene	hæl
rømte	rømte
redde	redd
misjonærer	misjonærer
inn	inn
i	i
det	det
ventende	ventende
Sikorsky-helikopteret	Sikorsky-helikopteret
.	$.

Det	det
ble	bli
mer	mye
enn	enn
fullt	full
og	og
egentlig	egentlig
umulig	umulig
å	å
ta	ta
av	av
.	$.

Samtidig	samtidig
ventet	vente
trolig	trolig
døden	død
om	om
de	de
ble	bli
stående	stå
på	på
bakken	bakke
.	$.

Som	som
tekniker	tekniker
visste	vite
sersjant	sersjant
Johansen	Johansen
at	at
risikoen	risiko
for	for
at	at
det	det
ville	ville
gå	gå
galt	gal
var	være
overhengende	overhengende
,	$,
hvis	hvis
motor-	motor-
og	og
rotorturtall	rotorturtall
ble	bli
for	for
høyt	høy
.	$.

Løytnant	Løytnant
og	og
pilot	pilot
Per	Per
Karlsen	Karlsen
forsøkte	forsøke
å	å
ta	ta
av	av
.	$.

Han	han
så	se
på	på
maskinist	maskinist
Johansen	Johansen
og	og
sa	si
:	$:

-	$-
Det	det
går	gå
ikke	ikke
.	$.

Bodø	Bodø
,	$,
september	september
2012	2012
.	$.

-	$-
Grunnen	grunn
til	til
at	at
jeg	jeg
forteller	fortelle
historien	historie
,	$,
er	være
at	at
mine	min
barn	barn
har	ha
bedt	be
meg	jeg
om	om
det	det
,	$,
sier	si
Olav	Olav
Johansen	Johansen
(	$(
75	75
)	$)
.	$.

På	på
bordet	bord
i	i
leiligheten	leilighet
ligger	ligge
en	en
utklippsbok	utklippsbok
.	$.

«	$"
Udødelige	Udødelige
buskmenn	buskmenn
og	og
norske	norsk
riddere	riddere
»	$"
,	$,
er	være
overskriften	overskrift
i	i
en	en
utgave	utgave
av	av
VGs	VGs
1964-årgang	1964-årgang
.	$.

«	$"
Ingen	ingen
ting	ting
å	å
snakke	snakke
om	om
»	$"
,	$,
sier	si
Olav	Olav
Johansen	Johansen
og	og
Per	Per
Karlsen	Karlsen
beskjedent	beskjedent
i	i
samme	samme
artikkel	artikkel
.	$.

Johansen	Johansen
forteller	fortelle
i	i
samme	samme
avis	avis
at	at
«	$"
det	det
så	se
stygt	stygg
ut	ut
for	for
dem	de
og	og
misjonærene	misjonærene
flere	mange
ganger	gang
»	$"
,	$,
og	og
at	at
de	de
hadde	ha
flaks	flaks
.	$.

Avisen	avis
skriver	skrive
også	også
at	at
«	$"
den	den
detaljerte	detaljert
rapport	rapport
fra	fra
deres	deres
aktive	aktiv
deltakelse	deltakelse
i	i
luftbroen	luftbro
over	over
Kongos	Kongos
jungel	jungel
er	være
ennå	ennå
hemmeligstemplet	hemmeligstemplet
»	$"
.	$.

Det	det
tok	ta
over	over
40	40
år	år
før	før
krigsdagbøkene	krigsdagbøkene
ble	bli
offentlige	offentlig
.	$.

For	for
to	to
år	år
siden	siden
var	være
det	det
50-årstreff	50-årstreff
for	for
norske	norsk
Kongo-veteraner	Kongo-veteraner
.	$.

Olav	Olav
Johansen	Johansen
opplevde	oppleve
at	at
ingen	ingen
av	av
veteranene	veteranene
han	han
snakket	snakke
med	med
på	på
samlingen	samling
hadde	ha
hørt	høre
om	om
operasjonene	operasjon
han	han
var	være
med	med
på	på
.	$.

Før	før
veterantreffet	veterantreffet
leste	lese
han	han
i	i
en	en
avis	avis
at	at
norske	norsk
soldater	soldat
i	i
Kongo	Kongo
i	i
perioden	periode
1960	1960
-	$-
64	64
aldri	aldri
var	være
i	i
trefninger	trefninger
.	$.

Det	det
var	være
altså	altså
feil	feil
.	$.

Olav	Olav
satte	sette
seg	seg
ned	ned
og	og
skrev	skrive
innlegg	innlegg
i	i
veteranbladet	veteranbladet
Sjekkposten	Sjekkposten
.	$.

-	$-
Jeg	jeg
forsto	forstå
at	at
denne	denne
historien	historie
var	være
lukket	lukke
og	og
glemt	glemme
for	for
lenge	lenge
siden	siden
,	$,
sier	si
Olav	Olav
.	$.

Høsten	høst
1963	1963
jobbet	jobbe
Olav	Olav
Johansen	Johansen
i	i
Luftvåpenets	Luftvåpenets
redningstjeneste	redningstjeneste
i	i
Bodø	Bodø
,	$,
etter	etter
å	å
ha	ha
tatt	ta
utdannelse	utdannelse
og	og
gjort	gjøre
plikttjeneste	plikttjeneste
i	i
Forsvaret	Forsvaret
.	$.

Da	da
Norge	Norge
ble	bli
spurt	spørre
av	av
FN	FN
om	om
å	å
sendte	sende
helikopterpersonell	helikopterpersonell
til	til
konflikten	konflikt
i	i
Kongo	Kongo
,	$,
kom	komme
henvendelsen	henvendelse
til	til
719-skvadronen	719-skvadronen
i	i
Bodø	Bodø
.	$.

Olav	Olav
og	og
konen	kone
ville	ville
stifte	stifte
familie	familie
,	$,
de	de
ventet	vente
sin	sin
førstefødte	førstefødt
sønn	sønn
og	og
ville	ville
bygge	bygge
hus	hus
.	$.

Tjeneste	Tjeneste
i	i
Kongo	Kongo
var	være
godt	god
betalt	betale
.	$.

Dessuten	dessuten
var	være
Sortland-karen	Sortland-karen
av	av
det	det
eventyrlystne	eventyrlystne
slaget	slag
.	$.

Han	han
meldte	melde
seg	seg
frivillig	frivillig
.	$.

Han	han
var	være
vant	vant
til	til
farlige	farlig
redningsoppdrag	redningsoppdrag
i	i
det	det
barske	barske
nordnorske	nordnorske
klimaet	klima
og	og
naturen	natur
.	$.

Konen	Konen
Randi	Randi
rakk	rekke
akkurat	akkurat
å	å
føde	føde
deres	deres
førstefødte	førstefødt
,	$,
før	før
han	han
måtte	måtte
reise	reise
.	$.

Det	det
var	være
hardt	hard
å	å
ta	ta
farvel	farvel
og	og
først	først
skulle	skulle
se	se
sine	sin
aller	aller
kjæreste	kjæreste
igjen	igjen
om	om
et	en
halvt	halv
år	år
.	$.

Hva	hva
som	som
egentlig	egentlig
ventet	vente
i	i
Kongo	Kongo
,	$,
ante	ane
fiskersønnen	fiskersønnen
ingenting	ingenting
om	om
.	$.

I	i
Kongo	Kongo
rådet	rådet
kaos	kaos
og	og
uro	uro
etter	etter
uavhengigheten	uavhengigheten
fra	fra
Belgia	Belgia
i	i
1960	1960
.	$.

Belgierne	Belgierne
sendte	sende
inn	inn
fallskjermtropper	fallskjermtropper
for	for
å	å
evakuere	evakuere
sine	sin
borgere	borger
.	$.

FNs	FN
sikkerhetsråd	sikkerhetsråd
bestemte	bestemme
at	at
fredsbevarende	fredsbevarende
styrker	styrke
skulle	skulle
settes	sette
inn	inn
.	$.

Norske	norsk
styrker	styrke
ble	bli
en	en
del	del
av	av
disse	disse
.	$.

De	de
fleste	mange
av	av
nordmennene	nordmann
som	som
dro	dra
i	i
fireårsperioden	fireårsperiode
,	$,
kom	komme
fra	fra
Luftforsvaret	Luftforsvaret
.	$.

I	i
den	den
kongolesiske	kongolesiske
hæren	hær
brøt	bryte
det	det
ut	ut
opprør	opprør
.	$.

To	to
provinser	provinser
løsrev	løsrev
seg	seg
,	$,
og	og
det	det
utviklet	utvikle
seg	seg
til	til
krig	krig
.	$.

Konflikten	konflikt
eskalerte	eskalere
,	$,
og	og
i	i
1961	1961
ble	bli
FN-mandatet	FN-mandatet
forsterket	forsterke
.	$.

Styrkene	Styrkene
kunne	kunne
bruke	bruke
makt	makt
,	$,
utover	utover
selvforsvar	selvforsvar
.	$.

Olav	Olav
Johansen	Johansen
havnet	havne
etter	etter
hvert	hver
på	på
en	en
militærbase	militærbase
ved	ved
Lubumbashi	Lubumbashi
.	$.

Der	der
ventet	vente
alle	all
typer	type
oppdrag	oppdrag
.	$.

De	de
fløy	fly
over	over
tett	tett
jungel	jungel
med	med
bare	bare
én	én
motor	motor
.	$.

Det	det
var	være
risikabelt	risikabelt
.	$.

Nødlanding	Nødlanding
kunne	kunne
bety	bety
at	at
de	de
bare	bare
forsvant	forsvinne
-	$-
ble	bli
slukt	slukt
i	i
det	det
store	stor
grønne	grønn
intet	intet
.	$.

De	de
speidet	speidet
etter	etter
opprørere	opprører
.	$.

At	at
de	de
fantes	finnes
,	$,
var	være
det	det
liten	liten
tvil	tvil
om	om
.	$.

De	de
observerte	observere
nedbrente	nedbrente
landsbyer	landsby
,	$,
tomme	tom
for	for
mennesker	menneske
,	$,
død	død
og	og
fordervelse	fordervelse
.	$.

I	i
desember	desember
1963	1963
kom	komme
det	det
en	en
telefon	telefon
til	til
Olav	Olav
Johansen	Johansen
.	$.

Det	det
var	være
løytnant	løytnant
og	og
flyger	flyger
Per	Per
Karlsen	Karlsen
,	$,
som	som
var	være
kommet	komme
til	til
Kongo	Kongo
fra	fra
Rygge	Rygge
i	i
Norge	Norge
.	$.

Han	han
trengte	trenge
en	en
makker	makker
han	han
kunne	kunne
stole	stole
på	på
.	$.

Nyttårsaften	Nyttårsaften
var	være
sersjant	sersjant
Johansen	Johansen
på	på
vei	vei
til	til
Luluabourg	Luluabourg
.	$.

Etter	etter
få	få
uker	uke
ventet	vente
operasjon	operasjon
«	$"
Jadex	Jadex
One	One
»	$"
,	$,
et	en
oppdrag	oppdrag
som	som
skulle	skulle
vise	vise
seg	seg
å	å
bli	bli
livsfarlig	livsfarlig
.	$.

På	på
en	en
perm	perm
hjemme	hjemme
i	i
Bodø	Bodø
har	ha
Olav	Olav
et	en
brev	brev
fra	fra
Det	Det
hvite	hvit
hus	hus
,	$,
underskrevet	underskrevet
Lyndon	Lyndon
B.	B.
Johnson	Johnson
i	i
mars	mars
1964	1964
.	$.

Mange	mange
av	av
misjonærene	misjonærene
som	som
ble	bli
reddet	redde
,	$,
var	være
amerikanere	amerikaner
.	$.

USAs	USA
president	president
ble	bli
fortalt	fortelle
om	om
redningsoperasjonene	redningsoperasjonene
som	som
ble	bli
gjort	gjøre
under	under
«	$"
eksepsjonelt	eksepsjonelt
vanskelige	vanskelig
og	og
farlige	farlig
forhold	forhold
»	$"
.	$.

Johnson	Johnson
skriver	skrive
at	at
evakueringen	evakuering
fortjener	fortjene
«	$"
the	the
world's	world's
attention	attention
and	and
praise	praise
»	$"
,	$,
verdens	verden
oppmerksomhet	oppmerksomhet
og	og
hyllest	hyllest
.	$.

Blant	blant
de	de
13	13
FN-soldatene	FN-soldatene
som	som
takkes	takkes
og	og
navngis	navngis
spesielt	spesiell
,	$,
er	være
Per	Per
Karlsen	Karlsen
og	og
Olav	Olav
Johansen	Johansen
.	$.

-	$-
Det	det
var	være
da	da
journalistene	journalist
fikk	få
nyss	nyss
i	i
brevet	brev
fra	fra
Det	Det
hvite	hvit
hus	hus
at	at
de	de
fattet	fatte
interesse	interesse
for	for
det	det
vi	vi
hadde	ha
gjort	gjøre
,	$,
og	og
det	det
ble	bli
en	en
del	del
oppstyr	oppstyr
og	og
skriverier	skriverier
,	$,
sier	si
Olav	Olav
Johansen	Johansen
.	$.

Han	han
ringte	ringe
Forsvaret	Forsvaret
og	og
spurte	spørre
hvor	hvor
mye	mye
han	han
kunne	kunne
fortelle	fortelle
pressen	presse
.	$.

Han	han
fikk	få
ikke	ikke
noe	noe
svar	svar
og	og
valgte	velge
å	å
fortelle	fortelle
«	$"
minst	liten
mulig	mulig
»	$"
.	$.

Hjemme	hjemme
var	være
han	han
taus	taus
.	$.

«	$"
Han	han
ville	ville
ikke	ikke
plage	plage
ungene	unge
»	$"
,	$,
sier	si
han	han
.	$.

Historien	historie
gikk	gå
i	i
glemmeboken	glemmebok
etter	etter
medieoppmerksomheten	medieoppmerksomhet
i	i
1964	1964
.	$.

Da	da
Olavs	Olavs
unger	unge
ble	bli
voksne	voksen
,	$,
og	og
kikket	kikke
på	på
gamle	gammel
Kongo-bilder	Kongo-bilder
og	og
artikler	artikkel
,	$,
ba	be
de	de
faren	fare
innstendig	innstendig
om	om
å	å
åpne	åpne
seg	seg
.	$.

Han	han
var	være
treg	treg
med	med
å	å
fortelle	fortelle
,	$,
men	men
ved	ved
hjelp	hjelp
av	av
datteren	datter
begynte	begynne
Olav	Olav
å	å
skrive	skrive
ned	ned
hendelser	hendelse
fra	fra
tiden	tid
i	i
Kongo	Kongo
.	$.

-	$-
Kanskje	kanskje
var	være
årsaken	årsak
at	at
jeg	jeg
forsøkte	forsøke
å	å
skyve	skyve
alt	all
det	det
tøffe	tøff
jeg	jeg
hadde	ha
opplevd	oppleve
bak	bak
meg	jeg
.	$.

De	de
ukene	uke
evakueringsoperasjonene	evakueringsoperasjonene
pågikk	pågå
,	$,
så	se
vi	vi
døden	død
i	i
øynene	øye
hver	hver
dag	dag
.	$.

Men	men
vi	vi
reddet	redde
mange	mange
menneskeliv	menneskeliv
.	$.

Det	det
betydde	betydde
alt	alt
.	$.

Nødmeldinger	Nødmeldinger
fra	fra
en	en
misjonærstasjon	misjonærstasjon
i	i
Kwilu	Kwilu
tikket	tikket
inn	inn
til	til
FN-basen	FN-basen
,	$,
der	der
Olaf	Olaf
Johansen	Johansen
og	og
Per	Per
Karlsen	Karlsen
var	være
stasjonert	stasjonert
.	$.

Flere	mange
hundre	hundre
krigere	krigere
plyndret	plyndret
,	$,
voldtok	voldta
og	og
drepte	drepe
i	i
området	område
,	$,
ble	bli
det	det
rapportert	rapportert
.	$.

Skoler	Skoler
,	$,
sykehus	sykehus
og	og
misjonærstasjoner	misjonærstasjoner
ble	bli
rammet	ramme
.	$.

Tre	tre
prester	prest
var	være
blitt	bli
drept	drepe
og	og
en	en
misjonærstasjon	misjonærstasjon
brent	brenne
ned	ned
.	$.

Misjonærene	Misjonærene
,	$,
de	de
fleste	mange
amerikanske	amerikansk
og	og
belgiske	belgiske
misjonærfamilier	misjonærfamilier
med	med
barn	barn
,	$,
måtte	måtte
reddes	redde
ut	ut
-	$-
og	og
det	det
fort	fort
.	$.

Bare	bare
FN	FN
hadde	ha
helikoptre	helikoptre
til	til
å	å
gjøre	gjøre
det	det
.	$.

Opprøret	Opprøret
i	i
området	område
ble	bli
ledet	lede
av	av
Pierre	Pierre
Mulele	Mulele
,	$,
en	en
tidligere	tidlig
minister	minister
i	i
Lumumba-regjeringen	Lumumba-regjeringen
.	$.

Han	han
var	være
kommet	komme
tilbake	tilbake
fra	fra
et	en
opphold	opphold
i	i
Kina	Kina
og	og
organiserte	organiserte
grupper	gruppe
med	med
opprørere	opprører
,	$,
eller	eller
jeunesse	jeunesse
,	$,
som	som
de	de
ble	bli
kalt	kalle
.	$.

Maskinist	Maskinist
Johansen	Johansen
og	og
flyger	flyger
Karlsen	Karlsen
var	være
i	i
den	den
vesle	liten
gruppen	gruppe
av	av
FN-soldater	FN-soldater
som	som
fikk	få
ordre	ordre
om	om
å	å
sette	sette
i	i
gang	gang
evakueringer	evakueringer
.	$.

Den	den
canadiske	canadiske
oberstløytnanten	oberstløytnanten
Paul	Paul
A.	A.
Mayer	Mayer
kom	komme
fra	fra
Leopoldville	Leopoldville
for	for
å	å
lede	lede
operasjonene	operasjon
.	$.

I	i
starten	start
ble	bli
to	to
helikoptre	helikoptre
ble	bli
satt	sette
inn	inn
.	$.

Det	det
oppsto	oppstå
raskt	rask
dramatikk	dramatikk
etter	etter
landing	landing
.	$.

Ved	ved
stuebordet	stuebordet
ligger	ligge
en	en
haug	haug
med	med
gamle	gammel
lysbilder	lysbilder
fra	fra
Kongo	Kongo
.	$.

Olavs	Olavs
eldstesønn	eldstesønn
,	$,
Roy	Roy
,	$,
går	gå
gjennom	gjennom
hele	hel
bildematerialet	bildematerialet
og	og
skanner	skanne
interessante	interessant
motiver	motiver
.	$.

-	$-
Pappa	pappa
oppfattet	oppfatte
det	det
nesten	nesten
sånn	sånn
at	at
han	han
hadde	ha
taushetsplikt	taushetsplikt
,	$,
etter	etter
at	at
han	han
ringte	ringe
Forsvaret	Forsvaret
i	i
1964	1964
,	$,
sier	si
Roy	Roy
.	$.

I	i
2007	2007
laget	lage
NRK	NRK
en	en
sak	sak
om	om
angivelige	angivelig
krigsforbrytelser	krigsforbrytelser
begått	begå
av	av
norske	norsk
soldater	soldat
i	i
Kongo	Kongo
.	$.

Olav	Olav
Johansen	Johansen
reagerte	reagere
på	på
dette	dette
.	$.

Over	over
tusen	tusen
norske	norsk
soldater	soldat
tjenestegjorde	tjenestegjøre
i	i
Kongo	Kongo
.	$.

-	$-
Vedkommende	vedkommende
som	som
ble	bli
beskyldt	beskylde
for	for
å	å
drepe	drepe
sivile	sivil
,	$,
var	være
død	død
og	og
hadde	ha
ikke	ikke
mulighet	mulighet
til	til
å	å
forsvare	forsvare
seg	seg
mot	mot
beskyldningene	beskyldning
,	$,
påpeker	påpeke
Johansen	Johansen
.	$.

I	i
tillegg	tillegg
syntes	synes
han	han
at	at
vinklingen	vinklingen
tegnet	tegne
et	en
ensidig	ensidig
negativt	negativ
bilde	bilde
av	av
norske	norsk
soldaters	soldat
innsats	innsats
i	i
Kongo	Kongo
.	$.

Hadde	ha
de	de
ikke	ikke
fått	få
med	med
seg	seg
redningsoperasjonene	redningsoperasjonene
som	som
han	han
og	og
kollega	kollega
Per	Per
Karlsen	Karlsen
var	være
med	med
på	på
?	$?

Han	han
verket	verket
etter	etter
å	å
skrive	skrive
leserinnlegg	leserinnlegg
,	$,
men	men
lot	late
det	det
være	være
.	$.

Inne	inne
i	i
helikopteret	helikopter
klarte	klare
Olav	Olav
så	så
vidt	vid
å	å
avverge	avverge
at	at
en	en
av	av
opprørerne	opprører
stjal	stjele
maskinpistolen	maskinpistolen
og	og
